background_color{ 0, 0, 0 }
tile_pattern{
  id = "1",
  ground = "traversable",
  default_layer = 0,
  x = 32,
  y = 64,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "10",
  ground = "wall",
  default_layer = 0,
  x = 160,
  y = 32,
  width = 32,
  height = 16,
}

tile_pattern{
  id = "11",
  ground = "wall",
  default_layer = 0,
  x = 192,
  y = 32,
  width = 16,
  height = 16,
  repeat_mode = "vertical",
}

tile_pattern{
  id = "12",
  ground = "wall",
  default_layer = 0,
  x = 144,
  y = 64,
  width = 16,
  height = 32,
  repeat_mode = "none",
}

tile_pattern{
  id = "13",
  ground = "wall",
  default_layer = 0,
  x = 160,
  y = 64,
  width = 48,
  height = 32,
  repeat_mode = "horizontal",
}

tile_pattern{
  id = "14",
  ground = "wall",
  default_layer = 0,
  x = 208,
  y = 64,
  width = 16,
  height = 32,
  repeat_mode = "none",
}

tile_pattern{
  id = "15",
  ground = "wall",
  default_layer = 0,
  x = 224,
  y = 64,
  width = 16,
  height = 32,
  repeat_mode = "none",
}

tile_pattern{
  id = "16",
  ground = "wall",
  default_layer = 0,
  x = 208,
  y = 32,
  width = 8,
  height = 8,
  repeat_mode = "none",
}

tile_pattern{
  id = "17",
  ground = "wall",
  default_layer = 0,
  x = 216,
  y = 32,
  width = 8,
  height = 8,
  repeat_mode = "horizontal",
}

tile_pattern{
  id = "18",
  ground = "wall",
  default_layer = 0,
  x = 224,
  y = 32,
  width = 8,
  height = 8,
  repeat_mode = "none",
}

tile_pattern{
  id = "19",
  ground = "wall",
  default_layer = 0,
  x = 208,
  y = 40,
  width = 8,
  height = 8,
  repeat_mode = "vertical",
}

tile_pattern{
  id = "2",
  ground = "traversable",
  default_layer = 0,
  x = 0,
  y = 32,
  width = 64,
  height = 32,
}

tile_pattern{
  id = "20",
  ground = "wall",
  default_layer = 0,
  x = 224,
  y = 40,
  width = 8,
  height = 8,
  repeat_mode = "vertical",
}

tile_pattern{
  id = "21",
  ground = "wall",
  default_layer = 0,
  x = 224,
  y = 48,
  width = 8,
  height = 8,
  repeat_mode = "none",
}

tile_pattern{
  id = "22",
  ground = "wall",
  default_layer = 0,
  x = 216,
  y = 48,
  width = 8,
  height = 8,
  repeat_mode = "horizontal",
}

tile_pattern{
  id = "23",
  ground = "wall",
  default_layer = 0,
  x = 208,
  y = 48,
  width = 8,
  height = 8,
  repeat_mode = "none",
}

tile_pattern{
  id = "24",
  ground = "wall",
  default_layer = 0,
  x = 216,
  y = 40,
  width = 8,
  height = 8,
}

tile_pattern{
  id = "25",
  ground = "wall",
  default_layer = 0,
  x = 232,
  y = 32,
  width = 8,
  height = 8,
  repeat_mode = "none",
}

tile_pattern{
  id = "26",
  ground = "wall",
  default_layer = 0,
  x = 240,
  y = 32,
  width = 8,
  height = 8,
  repeat_mode = "horizontal",
}

tile_pattern{
  id = "27",
  ground = "wall",
  default_layer = 0,
  x = 248,
  y = 32,
  width = 8,
  height = 8,
  repeat_mode = "none",
}

tile_pattern{
  id = "28",
  ground = "wall",
  default_layer = 0,
  x = 232,
  y = 40,
  width = 8,
  height = 8,
  repeat_mode = "vertical",
}

tile_pattern{
  id = "29",
  ground = "wall",
  default_layer = 0,
  x = 248,
  y = 40,
  width = 8,
  height = 8,
  repeat_mode = "vertical",
}

tile_pattern{
  id = "3",
  ground = "traversable",
  default_layer = 0,
  x = 0,
  y = 64,
  width = 32,
  height = 16,
  repeat_mode = "horizontal",
}

tile_pattern{
  id = "30",
  ground = "wall",
  default_layer = 0,
  x = 232,
  y = 48,
  width = 8,
  height = 8,
  repeat_mode = "none",
}

tile_pattern{
  id = "31",
  ground = "wall",
  default_layer = 0,
  x = 240,
  y = 48,
  width = 8,
  height = 8,
  repeat_mode = "horizontal",
}

tile_pattern{
  id = "32",
  ground = "wall",
  default_layer = 0,
  x = 248,
  y = 48,
  width = 8,
  height = 8,
  repeat_mode = "none",
}

tile_pattern{
  id = "33",
  ground = "wall",
  default_layer = 0,
  x = 224,
  y = 56,
  width = 16,
  height = 8,
}

tile_pattern{
  id = "34",
  ground = "wall",
  default_layer = 0,
  x = 176,
  y = 168,
  width = 48,
  height = 24,
}

tile_pattern{
  id = "35",
  ground = "wall",
  default_layer = 0,
  x = 224,
  y = 176,
  width = 24,
  height = 16,
}

tile_pattern{
  id = "36",
  ground = "empty",
  default_layer = 1,
  x = 176,
  y = 160,
  width = 48,
  height = 8,
}

tile_pattern{
  id = "37",
  ground = "empty",
  default_layer = 1,
  x = 224,
  y = 168,
  width = 24,
  height = 8,
}

tile_pattern{
  id = "38",
  ground = "wall",
  default_layer = 0,
  x = 240,
  y = 56,
  width = 16,
  height = 8,
}

tile_pattern{
  id = "39",
  ground = "wall",
  default_layer = 0,
  x = 224,
  y = 200,
  width = 16,
  height = 24,
}

tile_pattern{
  id = "4",
  ground = "empty",
  default_layer = 0,
  x = 72,
  y = 16,
  width = 8,
  height = 8,
}

tile_pattern{
  id = "40",
  ground = "wall",
  default_layer = 0,
  x = 240,
  y = 200,
  width = 16,
  height = 24,
}

tile_pattern{
  id = "41",
  ground = "wall",
  default_layer = 0,
  x = 136,
  y = 40,
  width = 8,
  height = 24,
}

tile_pattern{
  id = "42",
  ground = "traversable",
  default_layer = 0,
  x = 120,
  y = 40,
  width = 16,
  height = 24,
}

tile_pattern{
  id = "43",
  ground = "empty",
  default_layer = 1,
  x = 112,
  y = 32,
  width = 32,
  height = 8,
}

tile_pattern{
  id = "5",
  ground = "wall",
  default_layer = 0,
  x = 112,
  y = 40,
  width = 8,
  height = 24,
}

tile_pattern{
  id = "6",
  ground = "wall",
  default_layer = 0,
  x = 144,
  y = 48,
  width = 16,
  height = 16,
  repeat_mode = "none",
}

tile_pattern{
  id = "7",
  ground = "wall",
  default_layer = 0,
  x = 160,
